"taxon" "map" "trap" "dist"
"12060" "Corylus" "nearestcorylus" "PL/AFC/L1" 0
"12061" "Corylus" "nearestcorylus" "PL/AFC/LP3" 0
"12062" "Corylus" "nearestcorylus" "PL/AFC/LP1" 0
"12063" "Corylus" "nearestcorylus" "PL/AFC/LP2" 0
"12064" "Corylus" "nearestcorylus" "PL/AN/W1" 0
"12065" "Corylus" "nearestcorylus" "PL/AN/W3" 0
"12066" "Corylus" "nearestcorylus" "PL/AN/W2" 0
"12067" "Corylus" "nearestcorylus" "PL/BN/B1" 0
"12068" "Corylus" "nearestcorylus" "PL/BN/B2" 0
"12069" "Corylus" "nearestcorylus" "PL/BN/B3" 0
"12070" "Corylus" "nearestcorylus" "RUS/TU3" 0
"12071" "Corylus" "nearestcorylus" "RUS/TU2" 0
"12072" "Corylus" "nearestcorylus" "RUS/TU1" 0
"12073" "Corylus" "nearestcorylus" "RUS/KP4" 0
"12074" "Corylus" "nearestcorylus" "RUS/KP3" 0
"12075" "Corylus" "nearestcorylus" "RUS/KP2" 0
"12076" "Corylus" "nearestcorylus" "RUS/KP1" 0
"12077" "Corylus" "nearestcorylus" "UK/HP/CC10" 0
"12078" "Corylus" "nearestcorylus" "UK/HP/CC9" 0
"12079" "Corylus" "nearestcorylus" "UK/HP/CC8" 0
"12080" "Corylus" "nearestcorylus" "UK/HP/CC7" 0
"12081" "Corylus" "nearestcorylus" "UK/HP/CC6" 0
"12082" "Corylus" "nearestcorylus" "UK/HP/CC5" 0
"12083" "Corylus" "nearestcorylus" "UK/HP/CC4" 0
"12084" "Corylus" "nearestcorylus" "UK/HP/CC3" 0
"12085" "Corylus" "nearestcorylus" "UK/HP/CC2" 0
"12086" "Corylus" "nearestcorylus" "UK/HP/CC1" 0
"12087" "Corylus" "nearestcorylus" "UK/HT/HW5" 0
"12088" "Corylus" "nearestcorylus" "UK/HT/HW4" 0
"12089" "Corylus" "nearestcorylus" "UK/HT/HW3" 0
"12090" "Corylus" "nearestcorylus" "UK/HT/HW2" 0
"12091" "Corylus" "nearestcorylus" "UK/HT/HW1" 0
"12092" "Corylus" "nearestcorylus" "PL/IP/G9" 0
"12093" "Corylus" "nearestcorylus" "PL/IP/G8" 0
"12094" "Corylus" "nearestcorylus" "PL/IP/G7" 0
"12095" "Corylus" "nearestcorylus" "PL/IP/G6" 0
"12096" "Corylus" "nearestcorylus" "PL/IP/G5" 0
"12097" "Corylus" "nearestcorylus" "PL/IP/G4" 0
"12098" "Corylus" "nearestcorylus" "PL/IP/G3" 0
"12099" "Corylus" "nearestcorylus" "PL/IP/G2" 0
"12100" "Corylus" "nearestcorylus" "PL/IP/G1" 0
"12101" "Corylus" "nearestcorylus" "CZE/HSS/KR16" 0
"12102" "Corylus" "nearestcorylus" "CZE/HSS/KR17" 0
"12103" "Corylus" "nearestcorylus" "CZE/HSS/KR19" 0
"12104" "Corylus" "nearestcorylus" "CZE/HSS/KR12" 0
"12105" "Corylus" "nearestcorylus" "CZE/HSS/KR15" 0
"12106" "Corylus" "nearestcorylus" "CZE/HSS/KR14" 0
"12107" "Corylus" "nearestcorylus" "CZE/HSS/KR18" 0
"12108" "Corylus" "nearestcorylus" "CZE/HSS/KR7" 0
"12109" "Corylus" "nearestcorylus" "CZE/HSS/KR9" 0
"12110" "Corylus" "nearestcorylus" "CZE/HSS/KR13" 0
"12111" "Corylus" "nearestcorylus" "CZE/HSS/KR6" 0
"12112" "Corylus" "nearestcorylus" "CZE/HSS/KR11" 0
"12113" "Corylus" "nearestcorylus" "CZE/HSS/KR10" 0
"12114" "Corylus" "nearestcorylus" "CZE/HSS/KR8" 0
"12115" "Corylus" "nearestcorylus" "CZE/HSS/KR4" 0
"12116" "Corylus" "nearestcorylus" "CZE/HSS/KR5" 0
"12117" "Corylus" "nearestcorylus" "CZE/HSS/KR3" 0
"12118" "Corylus" "nearestcorylus" "CZE/HSS/KR2" 0
"12119" "Corylus" "nearestcorylus" "CZE/HSS/KR1" 0
"12120" "Corylus" "nearestcorylus" "CZE/HSS/SA16" 0
"12121" "Corylus" "nearestcorylus" "CZE/HSS/SA10" 0
"12122" "Corylus" "nearestcorylus" "CZE/HSS/SA17" 0
"12123" "Corylus" "nearestcorylus" "CZE/HSS/SA14" 0
"12124" "Corylus" "nearestcorylus" "CZE/HSS/SA18" 0
"12125" "Corylus" "nearestcorylus" "CZE/HSS/SA15" 0
"12126" "Corylus" "nearestcorylus" "CZE/HSS/SA12" 0
"12127" "Corylus" "nearestcorylus" "CZE/HSS/SA11" 0
"12128" "Corylus" "nearestcorylus" "CZE/HSS/SA9" 0
"12129" "Corylus" "nearestcorylus" "CZE/HSS/SA8" 0
"12130" "Corylus" "nearestcorylus" "CZE/HSS/SA3" 0
"12131" "Corylus" "nearestcorylus" "CZE/HSS/SA5" 0
"12132" "Corylus" "nearestcorylus" "CZE/HSS/SA13" 0
"12133" "Corylus" "nearestcorylus" "CZE/HSS/SA2" 0
"12134" "Corylus" "nearestcorylus" "CZE/HSS/SA7" 0
"12135" "Corylus" "nearestcorylus" "CZE/HSS/SA4" 0
"12136" "Corylus" "nearestcorylus" "CZE/HSS/SA6" 0
"12137" "Corylus" "nearestcorylus" "CZE/HSS/SA1" 0
"12138" "Corylus" "nearestcorylus" "HUN/EM/SOM-1" 0
"12139" "Corylus" "nearestcorylus" "HUN/EM/KM-2" 0
"12140" "Corylus" "nearestcorylus" "HUN/EM/ET-4" 0
"12141" "Corylus" "nearestcorylus" "HUN/EM/HAL-9" 0
"12142" "Corylus" "nearestcorylus" "HUN/EM/CSIK-11" 0
"12143" "Corylus" "nearestcorylus" "HUN/EM/ORR-12" 0
"12144" "Corylus" "nearestcorylus" "HUN/EM/APV-14" 0
"12145" "Corylus" "nearestcorylus" "HUN/EM/CSOR-15" 0
"12146" "Corylus" "nearestcorylus" "CH/WVDK/Z5" 0
"12147" "Corylus" "nearestcorylus" "CH/WVDK/Z4" 0
"12148" "Corylus" "nearestcorylus" "CH/WVDK/Z3" 0
"12149" "Corylus" "nearestcorylus" "CH/WVDK/Z2" 0
"12150" "Corylus" "nearestcorylus" "CH/WVDK/Z1" 0
"12151" "Corylus" "nearestcorylus" "CH/WVDK/S5" 0
"12152" "Corylus" "nearestcorylus" "CH/WVDK/S4" 0
"12153" "Corylus" "nearestcorylus" "CH/WVDK/S3" 0
"12154" "Corylus" "nearestcorylus" "CH/WVDK/S2" 0
"12155" "Corylus" "nearestcorylus" "CH/WVDK/S1c" 0
"12156" "Corylus" "nearestcorylus" "CH/WVDK/S1b" 0
"12157" "Corylus" "nearestcorylus" "CH/WVDK/S1a" 0
"12158" "Corylus" "nearestcorylus" "CH/WVDK/R6" 0
"12159" "Corylus" "nearestcorylus" "CH/WVDK/R5" 0
"12160" "Corylus" "nearestcorylus" "CH/WVDK/R4" 0
"12161" "Corylus" "nearestcorylus" "CH/WVDK/R3" 0
"12162" "Corylus" "nearestcorylus" "CH/WVDK/R2" 0
"12163" "Corylus" "nearestcorylus" "CH/WVDK/F2" 0
"12164" "Corylus" "nearestcorylus" "CH/WVDK/F1" 0
"12165" "Corylus" "nearestcorylus" "CH/WVDK/SAG" 0
"12166" "Corylus" "nearestcorylus" "CH/WVDK/R5-b" 0
"12167" "Corylus" "nearestcorylus" "CH/WVDK/R5-a" 0
"12168" "Corylus" "nearestcorylus" "CH/WVDK/M5" 0
"12169" "Corylus" "nearestcorylus" "CH/WVDK/M4" 0
"12170" "Corylus" "nearestcorylus" "CH/WVDK/M3" 0
"12171" "Corylus" "nearestcorylus" "CH/WVDK/M2" 0
"12172" "Corylus" "nearestcorylus" "CH/WVDK/M1" 0
"12173" "Corylus" "nearestcorylus" "CH/WVDK/HIN" 0
"12174" "Corylus" "nearestcorylus" "CH/WVDK/HAG" 0
"12175" "Corylus" "nearestcorylus" "CH/WVDK/G15" 0
"12176" "Corylus" "nearestcorylus" "CH/WVDK/G14" 0
"12177" "Corylus" "nearestcorylus" "CH/WVDK/G13b" 0
"12178" "Corylus" "nearestcorylus" "CH/WVDK/G13" 0
"12179" "Corylus" "nearestcorylus" "CH/WVDK/G12B" 0
"12180" "Corylus" "nearestcorylus" "CH/WVDK/G12A" 0
"12181" "Corylus" "nearestcorylus" "CH/WVDK/G12" 0
"12182" "Corylus" "nearestcorylus" "CH/WVDK/G10" 0
"12183" "Corylus" "nearestcorylus" "CH/WVDK/G08-b" 0
"12184" "Corylus" "nearestcorylus" "CH/WVDK/G08-a" 0
"12185" "Corylus" "nearestcorylus" "CH/WVDK/G08" 0
"12186" "Corylus" "nearestcorylus" "CH/WVDK/G07-b" 0
"12187" "Corylus" "nearestcorylus" "CH/WVDK/G07-a" 0
"12188" "Corylus" "nearestcorylus" "CH/WVDK/G07" 0
"12189" "Corylus" "nearestcorylus" "CH/WVDK/G06b" 0
"12190" "Corylus" "nearestcorylus" "CH/WVDK/G06" 0
"12191" "Corylus" "nearestcorylus" "CH/WVDK/G01" 0
"12192" "Corylus" "nearestcorylus" "CH/WVDK/A5" 0
"12193" "Corylus" "nearestcorylus" "CH/WVDK/A4" 0
"12194" "Corylus" "nearestcorylus" "CH/WVDK/A3" 0
"12195" "Corylus" "nearestcorylus" "CH/WVDK/A2" 0
"12196" "Corylus" "nearestcorylus" "CH/WVDK/A1" 0
"12197" "Corylus" "nearestcorylus" "CH/WVDK/A0" 0
"12198" "Corylus" "nearestcorylus" "BUL/MF/16" 15974
"12199" "Corylus" "nearestcorylus" "BUL/MF/12" 8322
"12200" "Corylus" "nearestcorylus" "BUL/MF/11" 3635
"12201" "Corylus" "nearestcorylus" "BUL/MF/05" 12853
"12202" "Corylus" "nearestcorylus" "BUL/MF/04" 58579
"12203" "Corylus" "nearestcorylus" "BUL/MF/03" 61545
"12204" "Corylus" "nearestcorylus" "BUL/MF/02" 43696
"12205" "Corylus" "nearestcorylus" "BUL/MF/01" 42357
"12206" "Corylus" "nearestcorylus" "BUL/MF/10" 0
"12207" "Corylus" "nearestcorylus" "BUL/MF/09" 0
"12208" "Corylus" "nearestcorylus" "BUL/MF/08" 0
"12209" "Corylus" "nearestcorylus" "BUL/MF/07" 0
"12210" "Corylus" "nearestcorylus" "TR/NKK/SF3" 33461
"12211" "Corylus" "nearestcorylus" "TR/NKK/SF2" 33545
"12212" "Corylus" "nearestcorylus" "TR/NKK/SF1" 33474
"12213" "Corylus" "nearestcorylus" "TR/NKK/MF3" 19440
"12214" "Corylus" "nearestcorylus" "TR/NKK/MF2" 19413
"12215" "Corylus" "nearestcorylus" "TR/NKK/MF1" 20387
"12216" "Corylus" "nearestcorylus" "TR/NKK/BF6" 777
"12217" "Corylus" "nearestcorylus" "TR/NKK/BF5" 808
"12218" "Corylus" "nearestcorylus" "TR/NKK/BF4" 815
"12219" "Corylus" "nearestcorylus" "TR/NKK/BF3" 25234
"12220" "Corylus" "nearestcorylus" "TR/NKK/BF2" 25174
"12221" "Corylus" "nearestcorylus" "TR/NKK/BF1" 25110
"12222" "Corylus" "nearestcorylus" "BUL/EB/BRL4" 0
"12223" "Corylus" "nearestcorylus" "BUL/EB/BRL3" 0
"12224" "Corylus" "nearestcorylus" "BUL/EB/BRL2" 0
"12225" "Corylus" "nearestcorylus" "GEOR/EK/T10" 0
"12226" "Corylus" "nearestcorylus" "GEOR/EK/T9" 0
"12227" "Corylus" "nearestcorylus" "GEOR/EK/T8" 0
"12228" "Corylus" "nearestcorylus" "GEOR/EK/T7" 0
"12229" "Corylus" "nearestcorylus" "GEOR/EK/T6" 0
"12230" "Corylus" "nearestcorylus" "GEOR/EK/T5" 0
"12231" "Corylus" "nearestcorylus" "GEOR/EK/T4" 0
"12232" "Corylus" "nearestcorylus" "GEOR/EK/T3" 0
"12233" "Corylus" "nearestcorylus" "GEOR/EK/T2" 0
"12234" "Corylus" "nearestcorylus" "GEOR/EK/T1" 0
"12235" "Corylus" "nearestcorylus" "GRE/AMG/P7" 0
"12236" "Corylus" "nearestcorylus" "GRE/AMG/P6" 0
"12237" "Corylus" "nearestcorylus" "GRE/AMG/P5" 0
"12238" "Corylus" "nearestcorylus" "GRE/AMG/P4" 0
"12239" "Corylus" "nearestcorylus" "GRE/AMG/P3" 0
"12240" "Corylus" "nearestcorylus" "GRE/AMG/P2" 0
"12241" "Corylus" "nearestcorylus" "GRE/AMG/P1" 0
"12242" "Corylus" "nearestcorylus" "GRE/TIM4" 0
"12243" "Corylus" "nearestcorylus" "GRE/TIM3" 0
"12244" "Corylus" "nearestcorylus" "GRE/TIM2" 0
"12245" "Corylus" "nearestcorylus" "GRE/TIM5" 0
"12246" "Corylus" "nearestcorylus" "GRE/TIM1" 0
"12247" "Corylus" "nearestcorylus" "CYP/TRO4" 2214
"12248" "Corylus" "nearestcorylus" "CYP/TRO3" 3939
"12249" "Corylus" "nearestcorylus" "CYP/TRO2" 1901
"12250" "Corylus" "nearestcorylus" "CYP/TRO1" 1764
"12251" "Juniperus" "nearestju_comm" "FIN/SPH/Z80" 941735
"12252" "Juniperus" "nearestju_comm" "N/CJ/S3" 897355
"12253" "Juniperus" "nearestju_comm" "N/CJ/S2" 897355
"12254" "Juniperus" "nearestju_comm" "N/CJ/S1" 897355
"12255" "Juniperus" "nearestju_comm" "RUS/EP/L2" 297427
"12256" "Juniperus" "nearestju_comm" "RUS/EP/L1" 233338
"12257" "Juniperus" "nearestju_comm" "RUS/EP/L3" 186549
"12258" "Juniperus" "nearestju_comm" "FIN/SPH/B65" 0
"12259" "Juniperus" "nearestju_comm" "FIN/SPH/U16" 0
"12260" "Juniperus" "nearestju_comm" "FIN/SPH/Ke8" 0
"12261" "Juniperus" "nearestju_comm" "FIN/SPH/F5" 0
"12262" "Juniperus" "nearestju_comm" "FIN/SPH/M24" 0
"12263" "Juniperus" "nearestju_comm" "FIN/SPH/N27" 0
"12264" "Juniperus" "nearestju_comm" "FIN/SPH/J12" 0
"12265" "Juniperus" "nearestju_comm" "FIN/SPH/Kil11" 0
"12266" "Juniperus" "nearestju_comm" "N/CJ/SK2" 0
"12267" "Juniperus" "nearestju_comm" "N/CJ/SK1" 0
"12268" "Juniperus" "nearestju_comm" "N/CJ/R2" 0
"12269" "Juniperus" "nearestju_comm" "N/CJ/R1" 0
"12270" "Juniperus" "nearestju_comm" "N/CJ/PE2" 0
"12271" "Juniperus" "nearestju_comm" "N/CJ/PE1" 0
"12272" "Juniperus" "nearestju_comm" "N/CJ/J4" 0
"12273" "Juniperus" "nearestju_comm" "N/CJ/J3" 0
"12274" "Juniperus" "nearestju_comm" "N/CJ/PW4" 0
"12275" "Juniperus" "nearestju_comm" "N/CJ/PW2" 0
"12276" "Juniperus" "nearestju_comm" "N/CJ/PW1" 0
"12277" "Juniperus" "nearestju_comm" "N/CJ/J2" 0
"12278" "Juniperus" "nearestju_comm" "N/CJ/J1" 0
"12279" "Juniperus" "nearestju_comm" "N/KDV/FH-V" 0
"12280" "Juniperus" "nearestju_comm" "N/KDV/DBH-IV" 0
"12281" "Juniperus" "nearestju_comm" "N/KDV/CH-III" 0
"12282" "Juniperus" "nearestju_comm" "N/CJ/CHIIIB" 0
"12283" "Juniperus" "nearestju_comm" "N/KDV/FH-VI" 0
"12284" "Juniperus" "nearestju_comm" "N/KDV/BH-II" 0
"12285" "Juniperus" "nearestju_comm" "N/KDV/AH-I" 0
"12286" "Juniperus" "nearestju_comm" "N/CJ/KHVIIA" 0
"12287" "Juniperus" "nearestju_comm" "N/CJ/KHVII" 0
"12288" "Juniperus" "nearestju_comm" "N/CJ/ÄR3" 0
"12289" "Juniperus" "nearestju_comm" "N/CJ/ÄR4" 0
"12290" "Juniperus" "nearestju_comm" "N/CJ/ÄR1" 0
"12291" "Juniperus" "nearestju_comm" "N/CJ/ÄR2" 0
"12292" "Juniperus" "nearestju_comm" "N/CJ/FO2" 0
"12293" "Juniperus" "nearestju_comm" "N/CJ/FO1" 0
"12294" "Juniperus" "nearestju_comm" "N/CJ/TR2" 0
"12295" "Juniperus" "nearestju_comm" "N/CJ/TR1" 0
"12296" "Juniperus" "nearestju_comm" "N/CJ/BA2" 0
"12297" "Juniperus" "nearestju_comm" "N/CJ/BA1" 0
"12298" "Juniperus" "nearestju_comm" "N/CJ/HA2" 7024
"12299" "Juniperus" "nearestju_comm" "N/CJ/HA1" 6887
"12300" "Juniperus" "nearestju_comm" "S/LB/STN" 0
"12301" "Juniperus" "nearestju_comm" "S/LB/Bad" 0
"12302" "Juniperus" "nearestju_comm" "S/LB/NJ" 0
"12303" "Juniperus" "nearestju_comm" "S/LB/Tib" 0
"12304" "Juniperus" "nearestju_comm" "FIN/SPH/T72" 0
"12305" "Juniperus" "nearestju_comm" "FIN/SPH/T70" 0
"12306" "Juniperus" "nearestju_comm" "IS/MH/03" 0
"12307" "Juniperus" "nearestju_comm" "IS/MH/02" 0
"12308" "Juniperus" "nearestju_comm" "IS/MH/01" 0
"12309" "Juniperus" "nearestju_comm" "FIN/SPH/P9" 0
"12310" "Juniperus" "nearestju_comm" "FIN/SPH/F4" 0
"12311" "Juniperus" "nearestju_comm" "FIN/SPH/N7" 0
"12312" "Juniperus" "nearestju_comm" "FIN/SPH/S22" 0
"12313" "Juniperus" "nearestju_comm" "FIN/SPH/F3" 0
"12314" "Juniperus" "nearestju_comm" "FIN/SPH/KU46" 0
"12315" "Juniperus" "nearestju_comm" "FIN/SPH/P23" 0
"12316" "Juniperus" "nearestju_comm" "FIN/SPH/S21" 0
"12317" "Juniperus" "nearestju_comm" "FIN/SPH/F2" 0
"12318" "Juniperus" "nearestju_comm" "FIN/SPH/A60" 0
"12319" "Juniperus" "nearestju_comm" "FIN/SPH/A61" 0
"12320" "Juniperus" "nearestju_comm" "FIN/SPH/A62" 0
"12321" "Juniperus" "nearestju_comm" "FIN/SPH/A63" 0
"12322" "Juniperus" "nearestju_comm" "FIN/SPH/S57" 0
"12323" "Juniperus" "nearestju_comm" "S/MH/2A" 0
"12324" "Juniperus" "nearestju_comm" "S/MH/3A" 0
"12325" "Juniperus" "nearestju_comm" "S/MH/4A" 0
"12326" "Juniperus" "nearestju_comm" "S/MH/4B" 0
"12327" "Juniperus" "nearestju_comm" "S/MH/5A" 0
"12328" "Juniperus" "nearestju_comm" "S/MH/5B" 0
"12329" "Juniperus" "nearestju_comm" "S/MH/6A" 0
"12330" "Juniperus" "nearestju_comm" "S/MH/6B" 0
"12331" "Juniperus" "nearestju_comm" "S/MH/7A" 0
"12332" "Juniperus" "nearestju_comm" "S/MH/7B" 0
"12333" "Juniperus" "nearestju_comm" "FIN/SPH/A5" 0
"12334" "Juniperus" "nearestju_comm" "FIN/SPH/O25" 0
"12335" "Juniperus" "nearestju_comm" "FIN/SPH/O4" 0
"12336" "Juniperus" "nearestju_comm" "FIN/SPH/O3" 0
"12337" "Juniperus" "nearestju_comm" "FIN/SPH/R20" 0
"12338" "Juniperus" "nearestju_comm" "FIN/SPH/H28" 0
"12339" "Juniperus" "nearestju_comm" "FIN/SPH/K33" 0
"12340" "Juniperus" "nearestju_comm" "FIN/SPH/H17" 0
"12341" "Juniperus" "nearestju_comm" "FIN/SPH/H18" 0
"12342" "Juniperus" "nearestju_comm" "FIN/SPH/HKH45" 0
"12343" "Juniperus" "nearestju_comm" "FIN/SPH/HKH46" 0
"12344" "Juniperus" "nearestju_comm" "FIN/SPH/H31" 0
"12345" "Juniperus" "nearestju_comm" "S/MH/2B" 0
"12346" "Juniperus" "nearestju_comm" "S/MH/1B" 0
"12347" "Juniperus" "nearestju_comm" "S/MH/1A" 0
"12348" "Juniperus" "nearestju_comm" "S/TG/AT" 0
"12349" "Juniperus" "nearestju_comm" "S/TG/AS" 0
"12350" "Juniperus" "nearestju_comm" "S/TG/TT" 0
"12351" "Juniperus" "nearestju_comm" "S/TG/TS" 0
"12352" "Juniperus" "nearestju_comm" "S/TG/STT" 0
"12353" "Juniperus" "nearestju_comm" "S/TG/STS" 0
"12354" "Juniperus" "nearestju_comm" "S/TG/RT" 0
"12355" "Juniperus" "nearestju_comm" "S/TG/RS" 0
"12356" "Juniperus" "nearestju_comm" "S/TG/KTN2" 0
"12357" "Juniperus" "nearestju_comm" "S/TG/KT" 0
"12358" "Juniperus" "nearestju_comm" "S/TG/KS2" 0
"12359" "Juniperus" "nearestju_comm" "S/TG/KS1" 0
"12360" "Juniperus" "nearestju_comm" "S/TG/KTN1" 0
"12361" "Juniperus" "nearestju_comm" "S/TG/SVT" 0
"12362" "Juniperus" "nearestju_comm" "S/TG/SVS" 0
"12363" "Juniperus" "nearestju_comm" "S/TG/HT" 0
"12364" "Juniperus" "nearestju_comm" "S/TG/HS2" 0
"12365" "Juniperus" "nearestju_comm" "S/TG/HS1" 0
"12366" "Juniperus" "nearestju_comm" "S/TG/HTN" 0
"12367" "Juniperus" "nearestju_comm" "EST/TK/MIT" 0
"12368" "Juniperus" "nearestju_comm" "EST/TK/MIF" 0
"12369" "Juniperus" "nearestju_comm" "EST/TK/MIO" 0
"12370" "Juniperus" "nearestju_comm" "LV/LK/SE2" 0
"12371" "Juniperus" "nearestju_comm" "LV/LK/SE1" 0
"12372" "Juniperus" "nearestju_comm" "LV/LK/TEI1" 0
"12373" "Juniperus" "nearestju_comm" "LV/LK/RU1" 0
"12374" "Juniperus" "nearestju_comm" "RUS/PL8" 0
"12375" "Juniperus" "nearestju_comm" "RUS/PL7" 0
"12376" "Juniperus" "nearestju_comm" "RUS/PL6" 0
"12377" "Juniperus" "nearestju_comm" "RUS/PL5" 0
"12378" "Juniperus" "nearestju_comm" "RUS/PL4" 0
"12379" "Juniperus" "nearestju_comm" "RUS/PL3" 0
"12380" "Juniperus" "nearestju_comm" "RUS/PL2" 0
"12381" "Juniperus" "nearestju_comm" "RUS/PL1" 0
"12382" "Juniperus" "nearestju_comm" "RUS/TR3" 0
"12383" "Juniperus" "nearestju_comm" "RUS/TR2" 0
"12384" "Juniperus" "nearestju_comm" "RUS/TR1" 0
"12385" "Juniperus" "nearestju_comm" "RUS/CF4" 0
"12386" "Juniperus" "nearestju_comm" "RUS/CF3" 0
"12387" "Juniperus" "nearestju_comm" "RUS/CF2" 0
"12388" "Juniperus" "nearestju_comm" "RUS/CF1" 0
"12389" "Juniperus" "nearestju_comm" "RUS/ZV6" 0
"12390" "Juniperus" "nearestju_comm" "RUS/ZV5" 0
"12391" "Juniperus" "nearestju_comm" "RUS/ZV4" 0
"12392" "Juniperus" "nearestju_comm" "RUS/ZV3" 0
"12393" "Juniperus" "nearestju_comm" "RUS/ZV2" 0
"12394" "Juniperus" "nearestju_comm" "RUS/ZV1" 0
"12395" "Juniperus" "nearestju_comm" "PL/Gd10" 0
"12396" "Juniperus" "nearestju_comm" "PL/Gd7" 0
"12397" "Juniperus" "nearestju_comm" "PL/Gd8" 0
"12398" "Juniperus" "nearestju_comm" "PL/Gd9" 0
"12399" "Juniperus" "nearestju_comm" "PL/SB4" 0
"12400" "Juniperus" "nearestju_comm" "PL/SB5" 0
"12401" "Juniperus" "nearestju_comm" "PL/SB6" 0
"12402" "Juniperus" "nearestju_comm" "PL/JC2" 0
"12403" "Juniperus" "nearestju_comm" "PL/JC1" 0
"12404" "Juniperus" "nearestju_comm" "PL/JC3" 0
"12405" "Juniperus" "nearestju_comm" "PL/AFC/L3" 0
"12406" "Juniperus" "nearestju_comm" "PL/AFC/W3" 0
"12407" "Juniperus" "nearestju_comm" "PL/AFC/W2" 0
"12408" "Juniperus" "nearestju_comm" "PL/AFC/W1" 0
"12409" "Juniperus" "nearestju_comm" "PL/AFC/L2" 0
"12410" "Juniperus" "nearestju_comm" "PL/AFC/L1" 0
"12411" "Juniperus" "nearestju_comm" "PL/AFC/LP3" 0
"12412" "Juniperus" "nearestju_comm" "PL/AFC/LP1" 0
"12413" "Juniperus" "nearestju_comm" "PL/AFC/LP2" 0
"12414" "Juniperus" "nearestju_comm" "PL/AN/W1" 0
"12415" "Juniperus" "nearestju_comm" "PL/AN/W3" 0
"12416" "Juniperus" "nearestju_comm" "PL/AN/W2" 0
"12417" "Juniperus" "nearestju_comm" "PL/BN/B1" 0
"12418" "Juniperus" "nearestju_comm" "PL/BN/B2" 0
"12419" "Juniperus" "nearestju_comm" "PL/BN/B3" 0
"12420" "Juniperus" "nearestju_comm" "RUS/TU3" 44744
"12421" "Juniperus" "nearestju_comm" "RUS/TU2" 44688
"12422" "Juniperus" "nearestju_comm" "RUS/TU1" 41044
"12423" "Juniperus" "nearestju_comm" "RUS/KP4" 83805
"12424" "Juniperus" "nearestju_comm" "RUS/KP3" 81316
"12425" "Juniperus" "nearestju_comm" "RUS/KP2" 79508
"12426" "Juniperus" "nearestju_comm" "RUS/KP1" 78438
"12427" "Juniperus" "nearestju_comm" "UK/HP/CC10" 0
"12428" "Juniperus" "nearestju_comm" "UK/HP/CC9" 0
"12429" "Juniperus" "nearestju_comm" "UK/HP/CC8" 0
"12430" "Juniperus" "nearestju_comm" "UK/HP/CC7" 0
"12431" "Juniperus" "nearestju_comm" "UK/HP/CC6" 0
"12432" "Juniperus" "nearestju_comm" "UK/HP/CC5" 0
"12433" "Juniperus" "nearestju_comm" "UK/HP/CC4" 0
"12434" "Juniperus" "nearestju_comm" "UK/HP/CC3" 0
"12435" "Juniperus" "nearestju_comm" "UK/HP/CC2" 0
"12436" "Juniperus" "nearestju_comm" "UK/HP/CC1" 0
"12437" "Juniperus" "nearestju_comm" "UK/HT/HW5" 0
"12438" "Juniperus" "nearestju_comm" "UK/HT/HW4" 0
"12439" "Juniperus" "nearestju_comm" "UK/HT/HW3" 0
"12440" "Juniperus" "nearestju_comm" "UK/HT/HW2" 0
"12441" "Juniperus" "nearestju_comm" "UK/HT/HW1" 0
"12442" "Juniperus" "nearestju_comm" "PL/IP/G9" 0
"12443" "Juniperus" "nearestju_comm" "PL/IP/G8" 0
"12444" "Juniperus" "nearestju_comm" "PL/IP/G7" 0
"12445" "Juniperus" "nearestju_comm" "PL/IP/G6" 0
"12446" "Juniperus" "nearestju_comm" "PL/IP/G5" 0
"12447" "Juniperus" "nearestju_comm" "PL/IP/G4" 0
"12448" "Juniperus" "nearestju_comm" "PL/IP/G3" 0
"12449" "Juniperus" "nearestju_comm" "PL/IP/G2" 0
"12450" "Juniperus" "nearestju_comm" "PL/IP/G1" 0
"12451" "Juniperus" "nearestju_comm" "CZE/HSS/KR16" 0
"12452" "Juniperus" "nearestju_comm" "CZE/HSS/KR17" 0
"12453" "Juniperus" "nearestju_comm" "CZE/HSS/KR19" 0
"12454" "Juniperus" "nearestju_comm" "CZE/HSS/KR12" 0
"12455" "Juniperus" "nearestju_comm" "CZE/HSS/KR15" 0
"12456" "Juniperus" "nearestju_comm" "CZE/HSS/KR14" 0
"12457" "Juniperus" "nearestju_comm" "CZE/HSS/KR18" 0
"12458" "Juniperus" "nearestju_comm" "CZE/HSS/KR7" 0
"12459" "Juniperus" "nearestju_comm" "CZE/HSS/KR9" 0
"12460" "Juniperus" "nearestju_comm" "CZE/HSS/KR13" 0
"12461" "Juniperus" "nearestju_comm" "CZE/HSS/KR6" 0
"12462" "Juniperus" "nearestju_comm" "CZE/HSS/KR11" 0
"12463" "Juniperus" "nearestju_comm" "CZE/HSS/KR10" 0
"12464" "Juniperus" "nearestju_comm" "CZE/HSS/KR8" 0
"12465" "Juniperus" "nearestju_comm" "CZE/HSS/KR4" 0
"12466" "Juniperus" "nearestju_comm" "CZE/HSS/KR5" 0
"12467" "Juniperus" "nearestju_comm" "CZE/HSS/KR3" 0
"12468" "Juniperus" "nearestju_comm" "CZE/HSS/KR2" 0
"12469" "Juniperus" "nearestju_comm" "CZE/HSS/KR1" 0
"12470" "Juniperus" "nearestju_comm" "CZE/HSS/SA16" 0
"12471" "Juniperus" "nearestju_comm" "CZE/HSS/SA10" 0
